Score,fasta_header,Organism Id,Organism Name,Genus species,Name,Track,Protein Id,Transcript Id,Location,Scaffold,Start,End,Strand,Annotations,User Annotations
0.040856,jgi|Strrug1|1493815|estExt_Genewise1.C_1_t10036,Strrug1,Stropharia rugosoannulata MYCOTA018 v1.0,Stropharia rugosoannulata,estExt_Genewise1.C_1_t10036,estExt_Genewise1,1493815,1494597,"scaffold_1:48,505-49,330 (+)",scaffold_1,48505,49330,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040856,jgi|Chopur1|951666|fgenesh1_kg.230_#_87_#_TRINITY_DN2188_c0_g2_i1,Chopur1,Chondrostereum purpureum OMC1767 v1.0,Chondrostereum purpureum,fgenesh1_kg.230_#_87_#_TRINITY_DN2188_c0_g2_i1,fgenesh1_kg,951666,952464,"scaffold_230:75,258-75,986 (+)",scaffold_230,75258,75986,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040855,jgi|Fibra1|8583|FIBRA_06718m.01,Fibra1,Fibroporia radiculosa TFFH 294,Fibroporia radiculosa,FIBRA_06718m.01,ExternalModels,8583,8583,"scaffold_8592:89,598-90,154 (+)",scaffold_8592,89598,90154,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040855,jgi|Fibra1|8593|FIBRA_06728m.01,Fibra1,Fibroporia radiculosa TFFH 294,Fibroporia radiculosa,FIBRA_06728m.01,ExternalModels,8593,8593,"scaffold_8592:118,053-118,634 (-)",scaffold_8592,118053,118634,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040854,jgi|Polbr1|1403104|fgenesh1_kg.24_#_22_#_Locus3445v1rpkm46.49,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,fgenesh1_kg.24_#_22_#_Locus3445v1rpkm46.49,fgenesh1_kg,1403104,1403364,"scaffold_24:63,865-64,693 (-)",scaffold_24,63865,64693,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040854,jgi|Polbr1|1403107|fgenesh1_kg.24_#_25_#_Locus12018v2rpkm2.00,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,fgenesh1_kg.24_#_25_#_Locus12018v2rpkm2.00,fgenesh1_kg,1403107,1403367,"scaffold_24:71,525-72,282 (-)",scaffold_24,71525,72282,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040854,jgi|Polbr1|1482675|gm1.6256_g,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,gm1.6256_g,Genemark1,1482675,1482935,"scaffold_24:37,987-38,432 (+)",scaffold_24,37987,38432,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040854,jgi|Polbr1|493721|CE493720_475,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,CE493720_475,,493721,493981,"scaffold_24:139,123-140,378 (+)",scaffold_24,139123,140378,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040852,jgi|Oudmuc1|1429373|gm1.2231_g,Oudmuc1,Oudemansiella mucida CBS 558.79 v1.0,Oudemansiella mucida,gm1.2231_g,Genemark1,1429373,1429823,"scaffold_5:372,455-372,938 (-)",scaffold_5,372455,372938,(-),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.04085,jgi|Paxru2|1809802|fgenesh1_kg.302_#_20_#_Locus4195v1rpkm36.13,Paxru2,Paxillus adelphus Ve08.2h10 v2.0,Paxillus adelphus,fgenesh1_kg.302_#_20_#_Locus4195v1rpkm36.13,fgenesh1_kg,1809802,1810184,"scaffold_302:32,673-33,518 (-)",scaffold_302,32673,33518,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040845,jgi|FlaPMI526_1|860284|CE860283_46,FlaPMI526_1,Flagelloscypha sp. PMI_526 v1.0,Flagelloscypha sp.,CE860283_46,,860284,860604,"scaffold_4:2,916,704-2,917,687 (+)",scaffold_4,2916704,2917687,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040845,jgi|FlaPMI526_1|1706535|gm1.4825_g,FlaPMI526_1,Flagelloscypha sp. PMI_526 v1.0,Flagelloscypha sp.,gm1.4825_g,Genemark1,1706535,1706855,"scaffold_4:2,934,378-2,934,860 (+)",scaffold_4,2934378,2934860,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040845,jgi|FlaPMI526_1|1780046|MIX51924_1_36,FlaPMI526_1,Flagelloscypha sp. PMI_526 v1.0,Flagelloscypha sp.,MIX51924_1_36,,1780046,1780366,"scaffold_4:2,924,517-2,924,999 (+)",scaffold_4,2924517,2924999,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040845,jgi|FlaPMI526_1|1823268|estExt_Genemark1.C_330137,FlaPMI526_1,Flagelloscypha sp. PMI_526 v1.0,Flagelloscypha sp.,estExt_Genemark1.C_330137,estExt_Genemark1,1823268,1823588,"scaffold_33:436,734-437,275 (+)",scaffold_33,436734,437275,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040843,jgi|CorTAS3_1|2138106|e_gw1.1677.4.1,CorTAS3_1,Cortinarius sp. TAS3 v1.0,Cortinarius sp.,e_gw1.1677.4.1,Genewise1Plus,2138106,2138106,"scaffold_1677:7,319-7,504 (-)",scaffold_1677,7319,7504,(-),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040843,jgi|CorTAS3_1|2083273|gw1.611.45.1,CorTAS3_1,Cortinarius sp. TAS3 v1.0,Cortinarius sp.,gw1.611.45.1,Genewise1,2083273,2083273,"scaffold_611:16,563-16,829 (-)",scaffold_611,16563,16829,(-),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040842,jgi|Hebvel2|1149996|fgenesh1_kg.14_#_1326_#_TRINITY_DN4446_c0_g2_i1,Hebvel2,Hebeloma brunneifolium PMI1Jessy v2.0,Hebeloma brunneifolium,fgenesh1_kg.14_#_1326_#_TRINITY_DN4446_c0_g2_i1,fgenesh1_kg,1149996,1150902,"scaffold_14:1,202,776-1,203,703 (+)",scaffold_14,1202776,1203703,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040834,jgi|Volvo1|116806|PriA ,Volvo1,Volvariella volvacea V23,Volvariella volvacea,PriA ,ExternalModels,116806,116978,"VVO_00010:460,297-461,528 (-)",VVO_00010,460297,461528,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040834,jgi|Volvo1|121057|Aegerolysin Aa-Pri1 ,Volvo1,Volvariella volvacea V23,Volvariella volvacea,Aegerolysin Aa-Pri1 ,ExternalModels,121057,121229,"VVO_00033:249,491-250,526 (+)",VVO_00033,249491,250526,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040834,jgi|Volvo1|121539|Aegerolysin Aa-Pri1 ,Volvo1,Volvariella volvacea V23,Volvariella volvacea,Aegerolysin Aa-Pri1 ,ExternalModels,121539,121711,"VVO_00040:23,144-23,685 (+)",VVO_00040,23144,23685,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040832,jgi|Pilbys1|1192575|e_gw1.202.54.1,Pilbys1,Piloderma byssinum 4S31 v1.0,Piloderma byssinum,e_gw1.202.54.1,Genewise1Plus,1192575,1192841,"scaffold_202:101,465-101,947 (+)",scaffold_202,101465,101947,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040829,jgi|Inolan1|1869001|e_gw1.503.13.1,Inolan1,Inosperma lanatodiscum 2018PMI007 v1.0,Inosperma lanatodiscum,e_gw1.503.13.1,Genewise1Plus,1869001,1869399,"scaffold_503:69,754-70,229 (+)",scaffold_503,69754,70229,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040824,jgi|Hygcoc2|3130178|fgenesh1_kg.1_#_12_#_TRINITY_DN1366_c0_g1_i10,Hygcoc2,Hygrocybe coccinea JK88 v2.0,Hygrocybe coccinea,fgenesh1_kg.1_#_12_#_TRINITY_DN1366_c0_g1_i10,fgenesh1_kg,3130178,3130408,"scaffold_1:35,926-36,862 (+)",scaffold_1,35926,36862,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040812,jgi|Monpe1_1|83513|MPER_08048m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_08048m.01,ExternalModels,83513,83632,"contig_13077:1,211-1,578 (+)",contig_13077,1211,1578,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040812,jgi|Monpe1_1|83795|MPER_08358m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_08358m.01,ExternalModels,83795,83914,contig_13432:67-431 (-),contig_13432,67,431,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040812,jgi|Monpe1_1|84536|MPER_09181m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_09181m.01,ExternalModels,84536,84655,contig_14437:687-789 (+),contig_14437,687,789,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040812,jgi|Monpe1_1|86512|MPER_11381m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_11381m.01,ExternalModels,86512,86631,contig_16731:115-594 (+),contig_16731,115,594,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040812,jgi|Monpe1_1|91804|MPER_04618m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_04618m.01,ExternalModels,91804,91923,"contig_8420:593-1,093 (+)",contig_8420,593,1093,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040812,jgi|Monpe1_1|92526|MPER_05430m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_05430m.01,ExternalModels,92526,92645,contig_9650:494-966 (+),contig_9650,494,966,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040808,jgi|Lanmao1|5926|Chromoboletusautipes.03785,Lanmao1,Lanmaoa asiatica v1.0,Lanmaoa asiatica,Chromoboletusautipes.03785,ExternalModels,5926,5926,"Contig_2:26,753-27,028 (-)",Contig_2,26753,27028,(-),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040808,jgi|Lanmao1|7528|Chromoboletusautipes.05188,Lanmao1,Lanmaoa asiatica v1.0,Lanmaoa asiatica,Chromoboletusautipes.05188,ExternalModels,7528,7528,"Contig_23:1,636-1,974 (+)",Contig_23,1636,1974,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040805,jgi|Trapub1|5034|scaffold_1568.5,Trapub1,Trametes pubescens FBCC735,Trametes pubescens,scaffold_1568.5,ExternalModels,5034,5034,"scaffold_1568:8,605-9,192 (+)",scaffold_1568,8605,9192,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040801,jgi|Pisthe227_1|2266095|estExt_Genewise1Plus.C_950033,Pisthe227_1,Pisolithus croceorrhizus ssp. 2 72 v1.0,Pisolithus croceorrhizus,estExt_Genewise1Plus.C_950033,estExt_Genewise1Plus,2266095,2266737,"scaffold_95:82,654-83,125 (+)",scaffold_95,82654,83125,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040797,jgi|Traver1|9892|rna-Trave2p4_12941,Traver1,Trametes versicolor ATCC 20869,Trametes versicolor,rna-Trave2p4_12941,ExternalModels,9892,9892,"scaffold_35:335,735-336,469 (-)",scaffold_35,335735,336469,(-),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040796,jgi|Pisthe1|1755645|gm1.7213_g,Pisthe1,Pisolithus thermaeus 11 v1.0,Pisolithus thermaeus,gm1.7213_g,Genemark1,1755645,1756299,"scaffold_18:599,609-600,083 (+)",scaffold_18,599609,600083,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040795,jgi|Piscro1|383570|CE383569_65934,Piscro1,Pisolithus croceorrhizus subspA 74A v1.0,Pisolithus croceorrhizus,CE383569_65934,,383570,384204,"scaffold_19:452,336-453,244 (+)",scaffold_19,452336,453244,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040787,jgi|Sphst1|29870|fgenesh1_kg.37_#_29_#_Locus4770v1rpkm38.33,Sphst1,Sphaerobolus stellatus v1.0,Sphaerobolus stellatus,fgenesh1_kg.37_#_29_#_Locus4770v1rpkm38.33,fgenesh1_kg,29870,30795,"scaffold_37:719,489-720,344 (+)",scaffold_37,719489,720344,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040787,jgi|Sphst1|164791|e_gw1.30.53.1,Sphst1,Sphaerobolus stellatus v1.0,Sphaerobolus stellatus,e_gw1.30.53.1,Genewise1Plus,164791,165716,"scaffold_30:257,116-257,608 (-)",scaffold_30,257116,257608,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040787,jgi|Sphst1|191975|e_gw1.288.43.1,Sphst1,Sphaerobolus stellatus v1.0,Sphaerobolus stellatus,e_gw1.288.43.1,Genewise1Plus,191975,192900,"scaffold_288:66,613-67,105 (-)",scaffold_288,66613,67105,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040787,jgi|Sphst1|267302|gm1.29192_g,Sphst1,Sphaerobolus stellatus v1.0,Sphaerobolus stellatus,gm1.29192_g,Genemark1,267302,268227,"scaffold_173:197,149-197,641 (+)",scaffold_173,197149,197641,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.04078,jgi|Mycepi1|771896|fgenesh1_kg.10_#_97_#_TRINITY_DN12062_c0_g1_i1,Mycepi1,Mycena epipterygia CBHHK145m v1.0,Mycena epipterygia,fgenesh1_kg.10_#_97_#_TRINITY_DN12062_c0_g1_i1,fgenesh1_kg,771896,772855,"scaffold_10:241,744-242,425 (+)",scaffold_10,241744,242425,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040763,jgi|Galma1|143730|gm1.12231_g,Galma1,Galerina marginata v1.0,Galerina marginata,gm1.12231_g,Genemark1,143730,143879,"scaffold_26:143,156-143,609 (-)",scaffold_26,143156,143609,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040761,jgi|Pismar1|2666719|fgenesh1_kg.38_#_402_#_TRINITY_DN15263_c0_g1_i1,Pismar1,Pisolithus marmoratus ssp. 2 16A v1.0,Pisolithus marmoratus,fgenesh1_kg.38_#_402_#_TRINITY_DN15263_c0_g1_i1,fgenesh1_kg,2666719,2668035,"scaffold_38:317,194-318,256 (+)",scaffold_38,317194,318256,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.040761,jgi|Pismar1|2685475|fgenesh1_kg.62_#_461_#_TRINITY_DN15263_c0_g1_i1,Pismar1,Pisolithus marmoratus ssp. 2 16A v1.0,Pisolithus marmoratus,fgenesh1_kg.62_#_461_#_TRINITY_DN15263_c0_g1_i1,fgenesh1_kg,2685475,2686791,"scaffold_62:295,667-296,729 (+)",scaffold_62,295667,296729,(+),GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,
0.035901,jgi|Hetan2|148469|Hetan1.estExt_fgenesh3_kg.C_110095,Hetan2,Heterobasidion annosum v2.0,Heterobasidion annosum,Hetan1.estExt_fgenesh3_kg.C_110095,Hetan1_FrozenGeneCatalog20100601,148469,148469,"scaffold_04:1,415,510-1,416,148 (+)",scaffold_04,1415510,1416148,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 IPRF:ipr010916 PFD:pf06355,"Name:pria1:Igor Yakovlev:2009-10-30 Description:similar to pleurotolysin A [Pleurotus ostreatus], contain aegerolysin conserved domain:Igor Yakovlev:2009-10-30 Defline:pria1 - pleurotolysin A 1 putative:Igor Yakovlev:2009-10-30 Description:putative aegerolysin:Ursula Kües:2011-07-08 Defline:putative aegerolysin:Ursula Kües:2011-07-08 EST evidence:Yes:Igor Yakovlev:2009-10-30"
0.035854,jgi|Trace1|560779|CE560778_203,Trace1,Trametopsis cervina CIRM-BRFM 1824 v1.0,Trametopsis cervina,CE560778_203,,560779,560908,"scaffold_20:468,829-469,928 (+)",scaffold_20,468829,469928,(+),GO:0005509 GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr002048 IPRF:ipr009413 PFD:pf06355,
0.03585,jgi|Dicsq1|69680|e_gw1.57.32.1,Dicsq1,Dichomitus squalens LYAD-421 SS1 v1.0,Dichomitus squalens,e_gw1.57.32.1,Genewise1Plus,69680,69903,"scaffold_57:200,029-200,640 (+)",scaffold_57,200029,200640,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,Description:putative aegerolysin:Ursula Kües:2011-07-08 Disposition:Catalog:Ursula Kües:2011-07-08 Defline:Aegerolysin-domain containing protein:Ursula Kües:2011-08-02 Model Notes:note that 5prime there might be a remnant of an erylysin B-like gene:Ursula Kües:2011-08-02
0.035834,jgi|Trave1|52920|gm1.11804_g,Trave1,Trametes versicolor v1.0,Trametes versicolor,gm1.11804_g,Genemark1,52920,53190,"scaffold_12:2,190,405-2,190,995 (-)",scaffold_12,2190405,2190995,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,Description:putative aegerolysin:Ursula Kües:2011-07-08 Disposition:Catalog:Ursula Kües:2011-07-08 Defline:Aegerolysin aa-Pri1:Ursula Kües:2011-08-02
0.035786,jgi|PleosPC9_1|72745|estExt_Genewise1.C_60521,PleosPC9_1,Pleurotus ostreatus PC9 v1.0,Pleurotus ostreatus,estExt_Genewise1.C_60521,estExt_Genewise1,72745,72745,"scaffold_6:780,577-781,292 (-)",scaffold_6,780577,781292,(-),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,Description:pleurotolysin; putative aegerolysin:Ursula Kües:2011-07-08 Name:plyA (priA):Ursula Kües:2011-07-08 Defline:pleurotolysin; putative aegerolysin:Ursula Kües:2011-07-08 Disposition:Catalog:Ursula Kües:2011-07-08
0.035785,jgi|PleosPC15_2|1090164|estExt_fgenesh1_kg.C_070197,PleosPC15_2,Pleurotus ostreatus PC15 v2.0,Pleurotus ostreatus,estExt_fgenesh1_kg.C_070197,estExt_fgenesh1_kg,1090164,1090164,"scaffold_07:1,944,104-1,945,365 (+)",scaffold_07,1944104,1945365,(+),GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355,Description:aegerolysin superfamily; ostreolysin-like; pleurotolysin A-like (alleles of the same gene?):Ursula Kües:2010-01-03 Defline:aegerolysin superfamily; ostreolysin-like; pleurotolysin A-like (alleles of the same gene?):Ursula Kües:2010-01-03 Name:plyA (priA):Ursula Kües:2010-01-03 Disposition:Catalog:Ursula Kües:2011-07-08
0.034699,jgi|Calco1|525503|fgenesh1_pm.167_#_4,Calco1,Calocera cornea v1.0,Calocera cornea,fgenesh1_pm.167_#_4,fgenesh1_pm,525503,525564,"scaffold_167:54,541-56,961 (+)",scaffold_167,54541,56961,(+),GO:0005509 KEGGEC:2.7.7.6 TCDB:2.A.97.1.1 KOG:KOG1043 IPRF:ipr002048 IPRF:ipr011685 PFD:pf07766,
0.092878,jgi|Monpe1_1|87018|MPER_11918m.01,Monpe1_1,Moniliophthora perniciosa FA553,Moniliophthora perniciosa,MPER_11918m.01,ExternalModels,87018,87137,"contig_17235:200-2,337 (+)",contig_17235,200,2337,(+),TCDB:1.C.97.1.2,
0.081567,jgi|Sisbr1|630661|gm1.11334_g,Sisbr1,Lentinus tigrinus v1.0,Lentinus tigrinus,gm1.11334_g,Genemark1,630661,630965,"scaffold_47:46,973-49,059 (-)",scaffold_47,46973,49059,(-),TCDB:1.C.97.1.2,
0.081567,jgi|Sisbr1|630662|gm1.11335_g,Sisbr1,Lentinus tigrinus v1.0,Lentinus tigrinus,gm1.11335_g,Genemark1,630662,630966,"scaffold_47:50,808-52,873 (-)",scaffold_47,50808,52873,(-),TCDB:1.C.97.1.2,
0.081555,jgi|Polar1|598583|gm1.5546_g,Polar1,Polyporus arcularius v1.0,Polyporus arcularius,gm1.5546_g,Genemark1,598583,598865,"scaffold_148:59,955-61,965 (-)",scaffold_148,59955,61965,(-),TCDB:1.C.97.1.2,
0.081555,jgi|Polar1|607811|gm1.14774_g,Polar1,Polyporus arcularius v1.0,Polyporus arcularius,gm1.14774_g,Genemark1,607811,608093,"scaffold_2306:39-1,311 (-)",scaffold_2306,39,1311,(-),TCDB:1.C.97.1.2,
0.081555,jgi|Polar1|668651|estExt_Genemark1.C_23240001,Polar1,Polyporus arcularius v1.0,Polyporus arcularius,estExt_Genemark1.C_23240001,estExt_Genemark1,668651,668933,"scaffold_2324:527-1,298 (-)",scaffold_2324,527,1298,(-),TCDB:1.C.97.1.2,
0.081555,jgi|Polar1|439717|gw1.2509.1.1,Polar1,Polyporus arcularius v1.0,Polyporus arcularius,gw1.2509.1.1,Genewise1,439717,439999,"scaffold_2509:7-1,041 (-)",scaffold_2509,7,1041,(-),TCDB:1.C.97.1.2,
0.081477,jgi|Trace1|1210133|CE1210132_6128,Trace1,Trametopsis cervina CIRM-BRFM 1824 v1.0,Trametopsis cervina,CE1210132_6128,,1210133,1210262,"scaffold_8:1,034,672-1,036,139 (+)",scaffold_8,1034672,1036139,(+),TCDB:1.C.97.1.2,
0.081468,jgi|Piscap1|1952785|estExt_Genewise1.C_5_t20002,Piscap1,Pisolithus capsulifer 3163 v1.0,Pisolithus capsulifer,estExt_Genewise1.C_5_t20002,estExt_Genewise1,1952785,1955613,"scaffold_5:699,840-701,815 (-)",scaffold_5,699840,701815,(-),TCDB:1.C.97.1.2,
0.081467,jgi|Serbor1|1861933|gm1.5207_g,Serbor1,Serpulomyces borealis OMC1750 v1.0,Serpulomyces borealis,gm1.5207_g,Genemark1,1861933,1862187,"scaffold_13:234,686-236,478 (+)",scaffold_13,234686,236478,(+),TCDB:1.C.97.1.2,
0.081465,jgi|Hydpi2|29369|gm1.6524_g,Hydpi2,Hydnomerulius pinastri v2.0,Hydnomerulius pinastri,gm1.6524_g,Genemark1,29369,29503,"scaffold_16:329,123-331,005 (-)",scaffold_16,329123,331005,(-),TCDB:1.C.97.1.2,
0.081457,jgi|Sebvebe1|388681|CE388680_186,Sebvebe1,Serendipita vermifera ssp. bescii NFPB0129 v1.0,Serendipita vermifera,CE388680_186,,388681,388750,"scaffold_41:107,871-109,110 (-)",scaffold_41,107871,109110,(-),TCDB:1.C.97.1.2,
0.081451,jgi|Hexnit1|1350403|estExt_Genemark1.C_2_t20095,Hexnit1,Hexagonia nitida CIRM-BRFM 1802 v1.0,Hexagonia nitida,estExt_Genemark1.C_2_t20095,estExt_Genemark1,1350403,1350592,"scaffold_2:2,187,458-2,188,660 (+)",scaffold_2,2187458,2188660,(+),TCDB:1.C.97.1.2,
0.081448,jgi|Lenti7_1|571987|gm1.7791_g,Lenti7_1,Lentinus tigrinus ALCF2SS1-7 v1.0,Lentinus tigrinus,gm1.7791_g,Genemark1,571987,572280,"scaffold_16:188,631-190,714 (+)",scaffold_16,188631,190714,(+),TCDB:1.C.97.1.2,
0.081448,jgi|Lenti7_1|510006|estExt_Genewise1Plus.C_160099,Lenti7_1,Lentinus tigrinus ALCF2SS1-7 v1.0,Lentinus tigrinus,estExt_Genewise1Plus.C_160099,estExt_Genewise1Plus,510006,510299,"scaffold_16:184,778-187,001 (+)",scaffold_16,184778,187001,(+),TCDB:1.C.97.1.2,
0.081448,jgi|MroMCA2997_1|15545|Moror_2669,MroMCA2997_1,Moniliophthora roreri MCA 2997,Moniliophthora roreri,Moror_2669,ExternalModels,15545,15545,"sctg_720002:12,350-13,314 (+)",sctg_720002,12350,13314,(+),TCDB:1.C.97.1.2,
0.081447,jgi|Lenti6_1|616509|gm1.11394_g,Lenti6_1,Lentinus tigrinus ALCF2SS1-6 v1.0,Lentinus tigrinus,gm1.11394_g,Genemark1,616509,616801,"scaffold_62:124,278-126,364 (+)",scaffold_62,124278,126364,(+),TCDB:1.C.97.1.2,
0.081444,jgi|Pleery1|1387140|e_gw1.22.109.1,Pleery1,Pleurotus eryngii ATCC 90797 v1.0,Pleurotus eryngii,e_gw1.22.109.1,Genewise1Plus,1387140,1387322,"scaffold_22:256,657-258,666 (-)",scaffold_22,256657,258666,(-),TCDB:1.C.97.1.2,
0.081441,jgi|Botbo1|427142|CE233802_200,Botbo1,Botryobasidium botryosum v1.0,Botryobasidium botryosum,CE233802_200,,427142,427305,"scaffold_38:15,512-17,075 (-)",scaffold_38,15512,17075,(-),TCDB:1.C.97.1.2,
0.08144,jgi|Elmca1|668576|e_gw1.24.103.1,Elmca1,Aporpium caryae L-13461,Aporpium caryae,e_gw1.24.103.1,Genewise1Plus,668576,668689,"scaffold_24:50,412-52,406 (-)",scaffold_24,50412,52406,(-),TCDB:1.C.97.1.2,
0.08143,jgi|Polbr1|1482687|gm1.6268_g,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,gm1.6268_g,Genemark1,1482687,1482947,"scaffold_24:75,313-77,323 (+)",scaffold_24,75313,77323,(+),TCDB:1.C.97.1.2,
0.08143,jgi|Polbr1|1482685|gm1.6266_g,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,gm1.6266_g,Genemark1,1482685,1482945,"scaffold_24:66,312-68,345 (+)",scaffold_24,66312,68345,(+),TCDB:1.C.97.1.2,
0.08142,jgi|Pilsph1|515666|CE515665_7881,Pilsph1,Piloderma sphaerosporum 354 v1.0,Piloderma sphaerosporum,CE515665_7881,,515666,515912,"scaffold_8:1,877,525-1,880,478 (+)",scaffold_8,1877525,1880478,(+),TCDB:1.C.97.1.2,
0.081415,jgi|Sclci1|1220562|fgenesh1_kg.120_#_5_#_Locus6607v1rpkm15.41,Sclci1,Scleroderma citrinum Foug A v1.0,Scleroderma citrinum,fgenesh1_kg.120_#_5_#_Locus6607v1rpkm15.41,fgenesh1_kg,1220562,1220775,"scaffold_120:22,279-24,492 (-)",scaffold_120,22279,24492,(-),TCDB:1.C.97.1.2,
